[07:14:27]  ***************** Server program started just right now! *****************
[09:17:42]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:42]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:42]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:42]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:43]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:43]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:43]  Node 172.20.0.8 is logged in
[09:17:43]  172.20.0.8 exit not intentionally.
[09:17:43]  All nodes connected in the network: dict_keys(['172.20.0.9', '172.20.0.4', '172.20.0.5', '172.20.0.6', '172.20.0.3', '172.20.0.7', '172.20.0.8'])
[09:17:43]  All nodes connected in the network: dict_keys(['172.20.0.9', '172.20.0.4', '172.20.0.5', '172.20.0.6', '172.20.0.3', '172.20.0.7', '172.20.0.8'])
[09:17:43]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6'] is in the network and node(s)['172.20.0.8'] have left.
[09:17:43]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:43]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:43]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:44]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:44]  172.20.0.5 exit not intentionally.
[09:17:44]  Node 172.20.0.5 is logged in
[09:17:44]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.7', '172.20.0.6', '172.20.0.8', '172.20.0.9', '172.20.0.3'])
[09:17:44]  All nodes connected in the network: dict_keys(['172.20.0.7', '172.20.0.6', '172.20.0.8', '172.20.0.9', '172.20.0.3', '172.20.0.4', '172.20.0.5'])
[09:17:44]  Node(s) [] is in the network and node(s)['172.20.0.5'] have left.
[09:17:44]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:44]  172.20.0.9 exit not intentionally.
[09:17:44]  Node 172.20.0.9 is logged in
[09:17:44]  All nodes connected in the network: dict_keys(['172.20.0.3', '172.20.0.7', '172.20.0.4', '172.20.0.5', '172.20.0.8', '172.20.0.6', '172.20.0.9'])
[09:17:44]  All nodes connected in the network: dict_keys(['172.20.0.3', '172.20.0.7', '172.20.0.4', '172.20.0.5', '172.20.0.8', '172.20.0.6', '172.20.0.9'])
[09:17:44]  Node(s) ['172.20.0.4', '172.20.0.7', '172.20.0.6'] is in the network and node(s)['172.20.0.9'] have left.
[09:17:44]  172.20.0.3 exit not intentionally.
[09:17:44]  All nodes connected in the network: dict_keys(['172.20.0.5', '172.20.0.8', '172.20.0.6', '172.20.0.9', '172.20.0.7', '172.20.0.4'])
[09:17:44]  Node(s) ['172.20.0.4', '172.20.0.7', '172.20.0.6'] is in the network and node(s)['172.20.0.3'] have left.
[09:17:45]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:45]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:45]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:45]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:45]  172.20.0.4 exit not intentionally.
[09:17:45]  Node 172.20.0.4 is logged in
[09:17:45]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.6', '172.20.0.9', '172.20.0.5', '172.20.0.7', '172.20.0.4'])
[09:17:45]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.6', '172.20.0.9', '172.20.0.5', '172.20.0.7'])
[09:17:45]  Node(s) ['172.20.0.7', '172.20.0.6'] is in the network and node(s)['172.20.0.4'] have left.
[09:17:45]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:45]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:45]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:45]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:45]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  172.20.0.6 exit not intentionally.
[09:17:46]  Node 172.20.0.6 is logged in
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.7', '172.20.0.5', '172.20.0.4', '172.20.0.8', '172.20.0.9'])
[09:17:46]  Node(s) [] is in the network and node(s)['172.20.0.6'] have left.
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  172.20.0.7 exit not intentionally.
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.8', '172.20.0.9', '172.20.0.5'])
[09:17:46]  Node(s) [] is in the network and node(s)['172.20.0.7'] have left.
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.8', '172.20.0.6'])
[09:17:46]  Node 172.20.0.7 is logged in
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.8', '172.20.0.6', '172.20.0.7'])
[09:17:46]  172.20.0.8 exit not intentionally.
[09:17:46]  Node 172.20.0.8 is logged in
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.6', '172.20.0.7'])
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.6', '172.20.0.7', '172.20.0.8'])
[09:17:46]  Node(s) [] is in the network and node(s)['172.20.0.8'] have left.
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  172.20.0.5 exit not intentionally.
[09:17:46]  Node 172.20.0.5 is logged in
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.7', '172.20.0.6', '172.20.0.4', '172.20.0.9'])
[09:17:46]  Node(s) [] is in the network and node(s)['172.20.0.5'] have left.
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8', '172.20.0.4', '172.20.0.5'])
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  Node 172.20.0.7 is logged in
[09:17:46]  172.20.0.7 exit not intentionally.
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.4', '172.20.0.9', '172.20.0.5'])
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.4', '172.20.0.9', '172.20.0.5', '172.20.0.6', '172.20.0.7'])
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.9', '172.20.0.6'] is in the network and node(s)['172.20.0.7'] have left.
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  172.20.0.6 exit not intentionally.
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.9', '172.20.0.8', '172.20.0.4', '172.20.0.7', '172.20.0.5'])
[09:17:46]  Node 172.20.0.6 is logged in
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.9'] is in the network and node(s)['172.20.0.6'] have left.
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.7', '172.20.0.4', '172.20.0.9', '172.20.0.5', '172.20.0.6'])
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:46]  172.20.0.5 exit not intentionally.
[09:17:46]  Node 172.20.0.5 is logged in
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.9', '172.20.0.8', '172.20.0.6', '172.20.0.4', '172.20.0.7', '172.20.0.5'])
[09:17:46]  All nodes connected in the network: dict_keys(['172.20.0.9', '172.20.0.8', '172.20.0.6', '172.20.0.4', '172.20.0.7'])
[09:17:47]  Node(s) ['172.20.0.4', '172.20.0.8', '172.20.0.9'] is in the network and node(s)['172.20.0.5'] have left.
[09:17:47]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:47]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:47]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:47]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:47]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:47]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:47]  Node 172.20.0.4 is logged in
[09:17:47]  172.20.0.4 exit not intentionally.
[09:17:47]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.5', '172.20.0.7', '172.20.0.6', '172.20.0.9', '172.20.0.4'])
[09:17:48]  All nodes connected in the network: dict_keys(['172.20.0.5', '172.20.0.7', '172.20.0.6', '172.20.0.9', '172.20.0.4'])
[09:17:48]  Node(s) ['172.20.0.9'] is in the network and node(s)['172.20.0.4'] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node 172.20.0.8 is logged in
[09:17:48]  172.20.0.8 exit not intentionally.
[09:17:48]  All nodes connected in the network: dict_keys(['172.20.0.9', '172.20.0.6', '172.20.0.7', '172.20.0.5', '172.20.0.4', '172.20.0.8'])
[09:17:48]  All nodes connected in the network: dict_keys(['172.20.0.9', '172.20.0.6', '172.20.0.7', '172.20.0.5', '172.20.0.4', '172.20.0.8'])
[09:17:48]  Node(s) ['172.20.0.9'] is in the network and node(s)['172.20.0.8'] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:48]  172.20.0.5 exit not intentionally.
[09:17:48]  Node 172.20.0.5 is logged in
[09:17:48]  All nodes connected in the network: dict_keys(['172.20.0.6', '172.20.0.4', '172.20.0.8', '172.20.0.9', '172.20.0.7'])
[09:17:48]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.8', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.5'])
[09:17:48]  Node(s) ['172.20.0.7', '172.20.0.9', '172.20.0.6'] is in the network and node(s)['172.20.0.5'] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node 172.20.0.6 is logged in
[09:17:49]  172.20.0.6 exit not intentionally.
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.7', '172.20.0.5', '172.20.0.9', '172.20.0.8', '172.20.0.6'])
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.7', '172.20.0.5', '172.20.0.9', '172.20.0.8', '172.20.0.6'])
[09:17:49]  Node(s) ['172.20.0.7', '172.20.0.9'] is in the network and node(s)['172.20.0.6'] have left.
[09:17:49]  172.20.0.7 exit not intentionally.
[09:17:49]  Node 172.20.0.7 is logged in
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.6', '172.20.0.5', '172.20.0.9', '172.20.0.8', '172.20.0.4', '172.20.0.7'])
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.6', '172.20.0.5', '172.20.0.9', '172.20.0.8', '172.20.0.4', '172.20.0.7'])
[09:17:49]  Node(s) ['172.20.0.9'] is in the network and node(s)['172.20.0.7'] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  172.20.0.9 exit not intentionally.
[09:17:49]  Node 172.20.0.9 is logged in
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.6', '172.20.0.5', '172.20.0.7', '172.20.0.4', '172.20.0.9'])
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.7', '172.20.0.4', '172.20.0.8', '172.20.0.6', '172.20.0.5'])
[09:17:49]  Node(s) [] is in the network and node(s)['172.20.0.9'] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  172.20.0.9 exit not intentionally.
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.7', '172.20.0.6', '172.20.0.8', '172.20.0.4', '172.20.0.5'])
[09:17:49]  Node 172.20.0.9 is logged in
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)['172.20.0.9'] have left.
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.5', '172.20.0.6', '172.20.0.8', '172.20.0.7', '172.20.0.4', '172.20.0.9'])
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node 172.20.0.4 is logged in
[09:17:49]  172.20.0.4 exit not intentionally.
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.6', '172.20.0.7', '172.20.0.8', '172.20.0.9', '172.20.0.5', '172.20.0.4'])
[09:17:49]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.9', '172.20.0.5', '172.20.0.4', '172.20.0.7', '172.20.0.6'])
[09:17:49]  Node(s) [] is in the network and node(s)['172.20.0.4'] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:49]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  172.20.0.7 exit not intentionally.
[09:17:50]  Node 172.20.0.7 is logged in
[09:17:50]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.9', '172.20.0.4', '172.20.0.5', '172.20.0.6', '172.20.0.7'])
[09:17:50]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.9', '172.20.0.4', '172.20.0.5', '172.20.0.6', '172.20.0.7'])
[09:17:50]  Node(s) ['172.20.0.8', '172.20.0.5', '172.20.0.6'] is in the network and node(s)['172.20.0.7'] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  172.20.0.5 exit not intentionally.
[09:17:50]  Node 172.20.0.5 is logged in
[09:17:50]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.8', '172.20.0.6', '172.20.0.7', '172.20.0.9', '172.20.0.5'])
[09:17:50]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.8', '172.20.0.6', '172.20.0.7', '172.20.0.9', '172.20.0.5'])
[09:17:50]  Node(s) ['172.20.0.8'] is in the network and node(s)['172.20.0.5'] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  172.20.0.5 exit not intentionally.
[09:17:50]  Node 172.20.0.5 is logged in
[09:17:50]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.8', '172.20.0.7', '172.20.0.9', '172.20.0.6'])
[09:17:50]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.8', '172.20.0.7', '172.20.0.9', '172.20.0.6', '172.20.0.5'])
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)['172.20.0.5'] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:50]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:51]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:51]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:51]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:51]  172.20.0.8 exit not intentionally.
[09:17:51]  Node 172.20.0.8 is logged in
[09:17:51]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.7', '172.20.0.9', '172.20.0.6', '172.20.0.5'])
[09:17:51]  All nodes connected in the network: dict_keys(['172.20.0.6', '172.20.0.5', '172.20.0.4', '172.20.0.9', '172.20.0.7', '172.20.0.8'])
[09:17:51]  Node(s) [] is in the network and node(s)['172.20.0.8'] have left.
[09:17:51]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:51]  172.20.0.4 exit not intentionally.
[09:17:51]  All nodes connected in the network: dict_keys(['172.20.0.5', '172.20.0.6', '172.20.0.8', '172.20.0.9', '172.20.0.7'])
[09:17:51]  Node(s) ['172.20.0.9', '172.20.0.6'] is in the network and node(s)['172.20.0.4'] have left.
[09:17:51]  Node 172.20.0.4 is logged in
[09:17:51]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[09:17:51]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.9', '172.20.0.7', '172.20.0.5', '172.20.0.6', '172.20.0.4'])
[09:17:51]  Node 172.20.0.3 is logged in
[09:17:51]  Node 172.20.0.6 is logged in
[09:17:51]  172.20.0.6 exit not intentionally.
[09:17:51]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.8', '172.20.0.9', '172.20.0.7', '172.20.0.5', '172.20.0.3'])
[09:17:51]  All nodes connected in the network: dict_keys(['172.20.0.9', '172.20.0.7', '172.20.0.5', '172.20.0.3', '172.20.0.4', '172.20.0.8', '172.20.0.6'])
